w0,w1,w2,f1_macro,f1_0,rec_0,prec_0,f1_1,f1_2
0.6000000000000001,1.0,1.2000000000000006,0.5979477564740646,0.2127659574468085,0.15625,0.3333333333333333,0.701195219123506,0.8798820928518791
0.6000000000000001,1.0,1.2500000000000007,0.5995176981375595,0.2158273381294964,0.15625,0.3488372093023256,0.701195219123506,0.8815305371596762
0.6000000000000001,1.0,1.3000000000000007,0.6024567623381433,0.21739130434782608,0.15625,0.35714285714285715,0.7056451612903226,0.8843338213762811
0.6000000000000001,1.0,1.3500000000000008,0.5987395093023407,0.20588235294117646,0.14583333333333334,0.35,0.7046843177189409,0.8856518572469045
0.6000000000000001,1.0,1.4000000000000008,0.5929990150942532,0.1925925925925926,0.13541666666666666,0.3333333333333333,0.7020408163265306,0.8843636363636364
0.6000000000000001,1.0,1.4500000000000008,0.5875836419975627,0.1791044776119403,0.125,0.3157894736842105,0.6995884773662552,0.8840579710144928
0.6000000000000001,1.0,1.5000000000000009,0.5897189055083792,0.18045112781954886,0.125,0.32432432432432434,0.7027027027027027,0.886002886002886
0.6000000000000001,1.0,1.550000000000001,0.5899616598967716,0.18181818181818182,0.125,0.3333333333333333,0.7027027027027027,0.8853640951694304
0.6000000000000001,1.0,1.600000000000001,0.591474655836605,0.18181818181818182,0.125,0.3333333333333333,0.7056367432150313,0.8869690424766019
0.6000000000000001,1.0,1.650000000000001,0.585377941045086,0.16923076923076924,0.11458333333333333,0.3235294117647059,0.7016806722689075,0.8852223816355811
0.6000000000000001,1.0,1.700000000000001,0.5814165489608223,0.15748031496062992,0.10416666666666667,0.3225806451612903,0.70042194092827,0.8863473909935669
0.6000000000000001,1.0,1.750000000000001,0.5799160970839011,0.15748031496062992,0.10416666666666667,0.3225806451612903,0.6963906581740976,0.8858773181169758
0.6000000000000001,1.0,1.8000000000000012,0.5743597648774688,0.14285714285714285,0.09375,0.3,0.6952789699570815,0.8849431818181818
0.6000000000000001,1.0,1.8500000000000012,0.5720667528444491,0.14285714285714285,0.09375,0.3,0.6896551724137931,0.8836879432624114
0.6000000000000001,1.0,1.9000000000000012,0.5728269813741417,0.14285714285714285,0.09375,0.3,0.6911447084233261,0.884479092841956
0.6000000000000001,1.0,1.9500000000000013,0.5724348398264144,0.14285714285714285,0.09375,0.3,0.6898047722342733,0.8846426043878273
0.6000000000000001,1.0,2.0000000000000013,0.5701150765240005,0.14285714285714285,0.09375,0.3,0.6840958605664488,0.8833922261484098
0.6000000000000001,1.0,2.0500000000000016,0.5716383670532186,0.14285714285714285,0.09375,0.3,0.687089715536105,0.884968242766408
0.6000000000000001,1.0,2.1000000000000014,0.5712339340246316,0.14285714285714285,0.09375,0.3,0.6857142857142857,0.8851303735024665
0.6000000000000001,1.0,2.1500000000000012,0.5718765928906774,0.144,0.09375,0.3103448275862069,0.6857142857142857,0.8859154929577465
0.6000000000000001,1.0,2.2000000000000015,0.5729392237404644,0.144,0.09375,0.3103448275862069,0.6887417218543046,0.8860759493670886
0.6000000000000001,1.0,2.2500000000000018,0.5601128101042582,0.11382113821138211,0.07291666666666667,0.25925925925925924,0.6829268292682927,0.8835904628330996
0.6000000000000001,1.0,2.3000000000000016,0.5601128101042582,0.11382113821138211,0.07291666666666667,0.25925925925925924,0.6829268292682927,0.8835904628330996
0.6000000000000001,1.0,2.3500000000000014,0.5606845792400162,0.11475409836065574,0.07291666666666667,0.2692307692307692,0.6829268292682927,0.8843728100911002
0.6000000000000001,1.0,2.4000000000000017,0.555284628129287,0.09917355371900827,0.0625,0.24,0.6829268292682927,0.8837535014005602
0.6000000000000001,1.0,2.450000000000002,0.55582048962547,0.1,0.0625,0.25,0.6829268292682927,0.8845346396081175
0.6000000000000001,1.0,2.5000000000000018,0.5551787843019808,0.10084033613445378,0.0625,0.2608695652173913,0.68,0.8846960167714885
0.6000000000000001,1.0,2.5500000000000016,0.5550565700056852,0.10084033613445378,0.0625,0.2608695652173913,0.680089485458613,0.8842398884239888
